strategy,seed,experiment,row,boiling_point,in_spec,hits,cmpdname
mw_heuristic,12,14,295,410.15,False,1,"2,2,5,5-Tetramethylhexane"
mw_heuristic,12,15,297,433.15,False,1,"2,7-Dimethyloctane"
mw_heuristic,12,16,83,506.15,False,1,"2,5-Dimethyl-2,5-hexanediol"
mw_heuristic,12,17,109,481.15,False,1,2-(Hexyloxy)ethanol
mw_heuristic,12,18,133,503.25,False,1,"2,2,4-Trimethyl-1,3-pentanediol"
mw_heuristic,12,19,537,418.15,False,1,"1,8-Octanediol"
mw_heuristic,12,20,572,370.65,False,1,Tris(2-aminoethyl)amine
mw_heuristic,12,21,997,460.44,True,2,"(E,E,Z)-Undeca-1,3,5,8-tetraene"
mw_heuristic,12,22,1076,456.28,True,3,"1,3,5-Undecatriene"
mw_heuristic,12,23,54,505.15,False,3,"N,N-Bis(3-aminopropyl)methylamine"
mw_heuristic,12,24,42,438.2,False,3,"N,N,N',N'-Tetramethyl-1,3-butanediamine"
mw_heuristic,12,25,123,394.15,False,3,"N,N-Diisopropylethylenediamine"
mw_heuristic,12,26,39,653.15,False,3,Xylitol
mw_heuristic,12,27,668,514.75,False,3,"3,7-Dimethylocta-1,5,7-trien-3-ol"
mw_heuristic,12,28,1072,514.75,False,3,Hotrienol
mw_heuristic,12,29,559,469.15,True,4,1-Undecyne
mw_heuristic,12,30,712,471.09534,True,5,5-Undecyne
mw_heuristic,12,31,306,426.15,False,5,"2,5,5-Trimethylheptane"
mw_heuristic,12,32,325,447.25,False,5,Decane
mw_heuristic,12,33,337,431.15,False,5,"2,6-Dimethyloctane"
mw_heuristic,12,34,387,413.06493,False,5,"2,3,6-Trimethylheptane"
mw_heuristic,12,35,411,441.15,False,5,3-Methylnonane
mw_heuristic,12,36,518,327.65,False,5,"N,N,N'-Triethylethylenediamine"
mw_heuristic,12,37,520,441.15,False,5,"N,N,N',N'-Tetramethyl-1,4-butanediamine"
mw_heuristic,12,38,221,467.9,True,6,3-Nonanol
mw_heuristic,12,39,239,466.65,True,7,2-Nonanol
mw_heuristic,12,40,319,446.15,False,7,"3,6-Dimethyl-3-heptanol"
mw_heuristic,12,41,734,462.0,True,8,"1,10-Undecadiene"
mw_heuristic,12,42,786,479.15,False,8,2-Undecyne
mw_heuristic,12,43,787,473.15,False,8,3-Undecyne
mw_heuristic,12,44,788,471.65,True,9,4-Undecyne
mw_heuristic,12,45,1216,457.05,True,10,"3,3-Dimethylnon-4-yne"
mw_heuristic,12,46,351,479.15,False,10,Isononyl alcohol
mw_heuristic,12,47,379,466.15,True,11,"3,5,5-Trimethyl-1-hexanol"
mw_heuristic,12,48,409,462.15,True,12,3-Methyl-3-octanol
mw_heuristic,12,49,412,465.65,True,13,4-Nonanol
mw_heuristic,12,50,467,448.15,False,13,"2,6-Dimethyl-3-heptanol"
mw_heuristic,12,51,468,452.15,False,13,"3,5-Dimethyl-4-heptanol"
mw_heuristic,12,52,533,452.15,False,13,4-Ethyl-4-heptanol
mw_heuristic,12,53,594,443.15,False,13,"2,6-Dimethyl-2-heptanol"
mw_heuristic,12,54,646,443.15,False,13,"2,2,3-Trimethylhexan-3-ol"
mw_heuristic,12,55,658,454.65,True,14,2-Methyl-3-octanol
mw_heuristic,12,56,669,465.4,True,15,4-Methyl-2-propylpentan-1-ol
mw_heuristic,12,57,735,439.15,False,15,"2,2,4,4-Tetramethylpentan-3-ol"
mw_heuristic,12,58,769,453.22759,True,16,4-Methyl-4-octanol
mw_heuristic,12,59,811,451.05,False,16,"3-Ethyl-2,4-dimethylpentan-3-ol"
mw_heuristic,12,60,864,479.15,False,16,6-Methyloctan-1-ol
mw_heuristic,12,61,905,438.65,False,16,"3,4,4-Trimethylhexan-3-ol"
mw_heuristic,12,62,906,444.86543,False,16,"2,4,4-Trimethyl-3-hexanol"
mw_heuristic,12,63,978,447.15,False,16,"3-Ethyl-2,2-dimethyl-3-pentanol"
mw_heuristic,12,64,981,453.15,True,17,3-Methyl-4-octanol
mw_heuristic,12,65,1108,447.15,False,17,"2,2-Dimethyl-4-heptanol"
mw_heuristic,12,66,1211,468.15,True,18,2-Ethyl-4-methylhexan-1-ol
mw_heuristic,12,67,967,502.15,False,18,Nerol
mw_heuristic,12,68,278,465.85,True,19,1-Undecene
mw_heuristic,12,69,696,455.44,True,20,Undec-4-ene
mw_heuristic,12,70,699,465.45,True,21,5-Undecene
mw_heuristic,12,71,825,463.85,True,22,2-Methyl-1-decene
mw_heuristic,12,72,1021,466.15,True,23,(E)-4-Undecene
mw_heuristic,12,73,45,426.15,False,23,Tripropylamine
mw_heuristic,12,74,331,471.15,True,24,Nonylamine
mw_heuristic,12,75,334,445.15,False,24,"N,N-Dimethylheptylamine"
mw_heuristic,12,76,376,432.15,False,24,N-Methyldibutylamine
mw_heuristic,12,77,563,351.65,False,24,n-Methyloctan-1-amine
mw_heuristic,12,78,57,497.15,False,24,(-)-Citronellol
mw_heuristic,12,79,1001,524.74,False,24,(E)-3-Decenol
mw_heuristic,12,80,1061,524.74,False,24,2-Decen-1-ol
mw_heuristic,12,81,423,437.15,False,24,"2,3-Dimethyloctane"
mw_heuristic,12,82,424,430.15,False,24,"3,3,5-Trimethylheptane"
mw_heuristic,12,83,436,432.86,False,24,5-Ethyl-2-methylheptane
mw_heuristic,12,84,441,421.45,False,24,"2,2,4-Trimethylheptane"
mw_heuristic,12,85,443,437.15,False,24,5-Methylnonane
mw_heuristic,12,86,1092,524.74,False,24,Dec-4-en-1-ol
mw_heuristic,12,87,302,469.05,True,25,Undecane
mw_heuristic,12,88,360,461.15,True,26,4-Methyldecane
mw_heuristic,12,89,419,462.35,True,27,2-Methyldecane
mw_heuristic,12,90,457,452.15,False,27,"2,5-Dimethylnonane"
mw_heuristic,12,91,458,452.15,False,27,"2,6-Dimethylnonane"
mw_heuristic,12,92,459,457.15,True,28,"3,7-Dimethylnonane"
mw_heuristic,12,93,503,452.15,False,28,"2,3,7-Trimethyloctane"
mw_heuristic,12,94,606,455.15,True,29,"4,5-Dimethylnonane"
mw_heuristic,12,95,627,465.15,True,30,3-Methyldecane
mw_heuristic,12,96,635,459.15,True,31,5-Methyldecane
mw_heuristic,12,97,676,453.15,True,32,"2,3,6-Trimethyloctane"
mw_heuristic,12,98,777,436.15,False,32,"2,2,6,6-Tetramethylheptane"
mw_heuristic,12,99,791,449.15,False,32,"2,2,4,4,5-Pentamethylhexane"
mw_heuristic,12,100,793,439.15,False,32,"2,2,5,5-Tetramethylheptane"
mw_heuristic,12,101,794,453.15,True,33,"3,3,5,5-Tetramethylheptane"
mw_heuristic,12,102,803,452.15,False,33,"2,2,3-Trimethyloctane"
mw_heuristic,12,103,804,450.15,False,33,"2,3,5-Trimethyloctane"
mw_heuristic,12,104,845,443.15834,False,33,"2,2,4-Trimethyloctane"
mw_heuristic,12,105,856,448.0,False,33,"2,3-Dimethylnonane"
mw_heuristic,12,106,904,447.15,False,33,"2,2,6-Trimethyloctane"
mw_heuristic,12,107,913,451.15,False,33,"2,4-Dimethylnonane"
mw_heuristic,12,108,914,456.46543,True,34,"4,4-Diethylheptane"
mw_heuristic,12,109,922,457.15,True,35,4-Ethylnonane
mw_heuristic,12,110,930,455.15,True,36,"3,3-Dimethylnonane"
mw_heuristic,12,111,932,461.15,True,37,3-Ethylnonane
mw_heuristic,12,112,934,455.15,True,38,"2,3,3-Trimethyloctane"
mw_heuristic,12,113,936,451.15,False,38,"2,5,6-Trimethyloctane"
mw_heuristic,12,114,937,447.15,False,38,"2,4,6-Trimethyloctane"
mw_heuristic,12,115,938,447.15,False,38,"2,2,3,5-Tetramethylheptane"
mw_heuristic,12,116,979,452.15,False,38,"2,3,4,5-Tetramethylheptane"
mw_heuristic,12,117,983,450.15,False,38,"3-Ethyl-2,4,5-trimethylhexane"
mw_heuristic,12,118,1096,453.15,True,39,"2,7-Dimethylnonane"
mw_heuristic,12,119,1097,456.15,True,40,"2,8-Dimethylnonane"
mw_heuristic,12,120,1113,454.15,True,41,"3,4,5-Trimethyloctane"
mw_heuristic,12,121,1114,459.15,True,42,"3-Ethyl-2,2,3,4-tetramethylpentane"
mw_heuristic,12,122,1115,462.15,True,43,"3,3-Diethyl-2,2-dimethylpentane"
mw_heuristic,12,123,1116,467.15,True,44,"2,2,3,3,4,4-Hexamethylpentane"
mw_heuristic,12,124,1119,458.15,True,45,"3,4-Dimethylnonane"
mw_heuristic,12,125,1127,447.15,False,45,4-Tert-butylheptane
mw_heuristic,12,126,1129,453.15,True,46,"2,3,4-Trimethyloctane"
mw_heuristic,12,127,1130,453.15,True,47,4-Ethyl-4-methyloctane
mw_heuristic,12,128,1131,443.15,False,47,"2,4,7-Trimethyloctane"
mw_heuristic,12,129,1132,454.15,True,48,"4-Ethyl-3,5-dimethylheptane"
mw_heuristic,12,130,1139,451.15,False,48,4-Isopropyloctane
mw_heuristic,12,131,1140,443.15,False,48,"3-Ethyl-2,2,5-trimethylhexane"
mw_heuristic,12,132,1143,442.15,False,48,"2,2,4,5-Tetramethylheptane"
mw_heuristic,12,133,1144,447.15,False,48,"3,3,5-Trimethyloctane"
mw_heuristic,12,134,1145,443.15,False,48,"2,2,4,4-Tetramethylheptane"
mw_heuristic,12,135,1146,458.15,True,49,"3,4,4,5-Tetramethylheptane"
mw_heuristic,12,136,1147,448.15,False,49,"2,3,5,6-Tetramethylheptane"
mw_heuristic,12,137,1149,437.15,False,49,"2,4,4,6-Tetramethylheptane"
mw_heuristic,12,138,1151,451.15,False,49,4-Methyl-4-propylheptane
mw_heuristic,12,139,1152,452.15,False,49,"3,4,6-Trimethyloctane"
mw_heuristic,12,140,1153,438.275,False,49,"2,2,3,5,5-Pentamethylhexane"
mw_heuristic,12,141,1157,450.15,False,49,"5,5-Dimethylnonane"
mw_heuristic,12,142,1162,441.15,False,49,"4-Ethyl-2,2-dimethylheptane"
mw_heuristic,12,143,1163,443.15,False,49,"2,2,7-Trimethyloctane"
mw_heuristic,12,144,1165,449.15,False,49,"3-Ethyl-2,5-dimethylheptane"
mw_heuristic,12,145,1166,459.9,True,50,"3,3-Diethylheptane"
mw_heuristic,12,146,1167,455.15,True,51,"3,3,4-Trimethyloctane"
mw_heuristic,12,147,1170,455.15,True,52,"3,6-Dimethylnonane"
mw_heuristic,12,148,1171,452.8,False,52,"2,2,3,3-Tetramethylheptane"
mw_heuristic,12,149,1172,454.15,True,53,"3,3,4,5-Tetramethylheptane"
mw_heuristic,12,150,1175,443.15,False,53,"2,5-Dimethyl-3-isopropylhexane"
greedy_gp,12,1,311,584.2,False,0,2-Methylheptadecane
greedy_gp,12,2,236,395.15,False,0,2-Methyl-2-heptene
greedy_gp,12,3,727,492.55,False,0,3-Dodecyne
greedy_gp,12,4,248,591.15,False,0,1-Pentadecanol
greedy_gp,12,5,760,405.15,False,0,"2,4-Dimethyl-4-penten-2-ol"
greedy_gp,12,6,1178,452.15,False,0,"2,3,4-Trimethylhexan-3-ol"
greedy_gp,12,7,437,433.15,False,0,"2,2,3,3-Tetramethylhexane"
greedy_gp,12,8,223,416.15,False,0,"3,3-Dimethyl-1-butanol"
greedy_gp,12,9,1210,450.15,False,0,3-Methyl-4-isopropylheptane
greedy_gp,12,10,80,388.65,False,0,N-Methylethylenediamine
greedy_gp,12,11,1225,447.15,False,0,2-Methyl-4-propylheptane
greedy_gp,12,12,936,451.15,False,0,"2,5,6-Trimethyloctane"
greedy_gp,12,13,845,443.15834,False,0,"2,2,4-Trimethyloctane"
greedy_gp,12,14,526,507.15,False,0,"2-Methyl-2-propylpropane-1,3-diol"
greedy_gp,12,15,1133,464.89743,True,1,"2,2,3,4-Tetramethylhexan-3-ol"
greedy_gp,12,16,499,473.15,False,1,"2,2,3-Trimethylnonane"
greedy_gp,12,17,351,479.15,False,1,Isononyl alcohol
greedy_gp,12,18,1154,459.4,True,2,"2,4,5,7-Tetramethyloctane"
greedy_gp,12,19,239,466.65,True,3,2-Nonanol
greedy_gp,12,20,795,462.9,True,4,"3,3,6,6-Tetramethyloctane"
greedy_gp,12,21,769,453.22759,True,5,4-Methyl-4-octanol
greedy_gp,12,22,1205,473.15,False,5,"3,3-Diethyl-2,4-dimethylhexane"
greedy_gp,12,23,533,452.15,False,5,4-Ethyl-4-heptanol
greedy_gp,12,24,1183,457.0,True,6,"2,4,4,7-Tetramethyloctane"
greedy_gp,12,25,920,483.15,False,6,"3,4-Dimethyl-3,4-diethyl-hexane"
greedy_gp,12,26,1202,452.15,False,6,"4,6-Dimethylnonane"
greedy_gp,12,27,267,473.15,False,6,"2-Methyl-1,3-butanediol"
greedy_gp,12,28,1166,459.9,True,7,"3,3-Diethylheptane"
greedy_gp,12,29,520,441.15,False,7,"N,N,N',N'-Tetramethyl-1,4-butanediamine"
greedy_gp,12,30,647,448.15,False,7,"2-Methylbutane-2,3-diol"
greedy_gp,12,31,627,465.15,True,8,3-Methyldecane
greedy_gp,12,32,1141,458.15,True,9,4-Tert-butyl-2-methylheptane
greedy_gp,12,33,932,461.15,True,10,3-Ethylnonane
greedy_gp,12,34,981,453.15,True,11,3-Methyl-4-octanol
greedy_gp,12,35,419,462.35,True,12,2-Methyldecane
greedy_gp,12,36,1160,460.15,True,13,"4-Ethyl-2,2-dimethyloctane"
greedy_gp,12,37,967,502.15,False,13,Nerol
greedy_gp,12,38,500,506.02,False,13,"3,6-Nonadien-1-ol"
greedy_gp,12,39,8,467.85,True,14,1-Octanol
greedy_gp,12,40,360,461.15,True,15,4-Methyldecane
greedy_gp,12,41,1245,469.15,True,16,"2,4,4,5,5-Pentamethylheptane"
greedy_gp,12,42,460,474.15,False,16,"2,2-Dimethyldecane"
greedy_gp,12,43,142,487.85,False,16,"1,3-Propanediol"
greedy_gp,12,44,322,437.15,False,16,"1,9-Decadiene"
greedy_gp,12,45,1150,463.0,True,17,"2,5,8-Trimethylnonane"
greedy_gp,12,46,181,284.15,False,17,"1,2-Butadiene"
greedy_gp,12,47,696,455.44,True,18,Undec-4-ene
greedy_gp,12,48,1021,466.15,True,19,(E)-4-Undecene
greedy_gp,12,49,1164,464.15,True,20,"2,2,4-Trimethylnonane"
greedy_gp,12,50,9,460.45,True,21,Propylene Glycol
greedy_gp,12,51,278,465.85,True,22,1-Undecene
greedy_gp,12,52,1109,471.15,True,23,"N,N-Diethylheptylamine"
greedy_gp,12,53,1222,457.75,True,24,"2,6-Dimethyl-4-propylheptane"
greedy_gp,12,54,1105,468.15,True,25,"2,3,4,5,6-Pentamethylheptane"
greedy_gp,12,55,572,370.65,False,25,Tris(2-aminoethyl)amine
greedy_gp,12,56,1223,463.15,True,26,"2,5,5-Trimethylnonane"
greedy_gp,12,57,1218,462.15,True,27,"2,4-Dimethyl-4-propylheptane"
greedy_gp,12,58,408,445.15,False,27,1-Butoxy-2-propanol
greedy_gp,12,59,3,111.65,False,27,Methane
greedy_gp,12,60,1138,463.15,True,28,"4-Ethyl-2,6-dimethyloctane"
greedy_gp,12,61,589,502.15,False,28,Undecylamine
greedy_gp,12,62,395,795.15,False,28,Tetracontane
greedy_gp,12,63,1220,463.15,True,29,"2,5-Dimethyl-4-propylheptane"
greedy_gp,12,64,974,447.15,False,29,(S)-1-Octen-3-ol
greedy_gp,12,65,1187,464.15,True,30,4-Tert-butyloctane
greedy_gp,12,66,276,447.15,False,30,1-Decyne
greedy_gp,12,67,1232,467.8,True,31,"3,4,5,5-Tetramethylhexan-3-ol"
greedy_gp,12,68,1249,460.65,True,32,"2,2,4,4-Tetramethyl-3-hexanol"
greedy_gp,12,69,792,455.15,True,33,"2,4,6-Trimethyl-4-heptanol"
greedy_gp,12,70,597,370.15,False,33,3-Octyn-1-ol
greedy_gp,12,71,621,465.15,True,34,"4,7-Dimethyloctan-4-ol"
greedy_gp,12,72,1136,464.15,True,35,"4-Ethyl-2,4-dimethyloctane"
greedy_gp,12,73,0,470.65,True,36,Ethylene Glycol
greedy_gp,12,74,1221,463.15,True,37,"2,6,6-Trimethylnonane"
greedy_gp,12,75,529,465.15,True,38,"N,N,N',N'-Tetraethylethylenediamine"
greedy_gp,12,76,364,471.15,True,39,"1,1,4,7,7-Pentamethyldiethylenetriamine"
greedy_gp,12,77,1236,466.15,True,40,"2,2,3,3,6-Pentamethylheptane"
greedy_gp,12,78,699,465.45,True,41,5-Undecene
greedy_gp,12,79,1174,455.9,True,42,"2,2,6,6-Tetramethyloctane"
greedy_gp,12,80,1194,462.15,True,43,4-Isopropyl-4-heptanol
greedy_gp,12,81,336,477.15,False,43,Dipentylamine
greedy_gp,12,82,984,480.15,False,43,Methylnonylamine
greedy_gp,12,83,1110,475.15,False,43,N-Ethyloctylamine
greedy_gp,12,84,298,467.15,True,44,Triisobutylamine
greedy_gp,12,85,650,484.15,False,44,Tetrahydrolavandulol
greedy_gp,12,86,16,704.0,False,44,Sorbitol
